parent_seed,run_id,method,rmse,data_only_rmse,physics_regret,positive_physics_regret
42,pca_linear_test_02,anti_oracle,0.12379035377938583,0.10026834677257872,0.023522007006807108,0.023522007006807108
42,pca_linear_test_02,data_only,0.10026834677257872,0.10026834677257872,0.0,0.0
42,pca_linear_test_02,inverse_residual,0.09782582463391934,0.10026834677257872,-0.002442522138659378,0.0
42,pca_linear_test_02,oracle,0.08674681506190712,0.10026834677257872,-0.013521531710671594,0.0
42,pca_linear_test_02,priorcred,0.0859448365762699,0.10026834677257872,-0.014323510196308814,0.0
42,pca_linear_test_02,random_credibility,0.09966700317860896,0.10026834677257872,-0.0006013435939697526,0.0
42,pca_linear_test_02,validation_selected_scalar,0.10026834677257872,0.10026834677257872,0.0,0.0
42,pca_linear_test_03,all_off,0.2955052024461389,0.2955052024461389,0.0,0.0
42,pca_linear_test_03,all_on,0.27887149273681333,0.2955052024461389,-0.016633709709325595,0.0
42,pca_linear_test_03,anti_oracle,0.3161008069180161,0.2955052024461389,0.020595604471877194,0.020595604471877194
42,pca_linear_test_03,data_only,0.2955052024461389,0.2955052024461389,0.0,0.0
42,pca_linear_test_03,inverse_residual,0.2837873433119413,0.2955052024461389,-0.01171785913419765,0.0
42,pca_linear_test_03,oracle,0.26061995012601014,0.2955052024461389,-0.03488525232012879,0.0
42,pca_linear_test_03,priorcred,0.2723913521504353,0.2955052024461389,-0.02311385029570362,0.0
42,pca_linear_test_03,random_credibility,0.2776207935128404,0.2955052024461389,-0.017884408933298512,0.0
42,pca_linear_test_03,validation_selected_scalar,0.2955052024461389,0.2955052024461389,0.0,0.0
42,pca_linear_test_04,all_off,0.10071019953667988,0.10071019953667988,0.0,0.0
42,pca_linear_test_04,all_on,0.10087268986078712,0.10071019953667988,0.0001624903241072423,0.0001624903241072423
42,pca_linear_test_04,anti_oracle,0.1269791134022688,0.10071019953667988,0.026268913865588925,0.026268913865588925
42,pca_linear_test_04,data_only,0.10071019953667988,0.10071019953667988,0.0,0.0
42,pca_linear_test_04,inverse_residual,0.10242742842043995,0.10071019953667988,0.0017172288837600663,0.0017172288837600663
42,pca_linear_test_04,oracle,0.08805922199882249,0.10071019953667988,-0.012650977537857391,0.0
42,pca_linear_test_04,priorcred,0.11798237523863167,0.10071019953667988,0.01727217570195179,0.01727217570195179
42,pca_linear_test_04,random_credibility,0.10173346105136069,0.10071019953667988,0.0010232615146808094,0.0010232615146808094
42,pca_linear_test_04,validation_selected_scalar,0.10071019953667988,0.10071019953667988,0.0,0.0
42,pca_progressive_test_01,all_off,0.17574293545660089,0.17574293545660089,0.0,0.0
42,pca_progressive_test_01,all_on,0.1774271705961335,0.17574293545660089,0.0016842351395326138,0.0016842351395326138
42,pca_progressive_test_01,anti_oracle,0.23385365750431514,0.17574293545660089,0.05811072204771425,0.05811072204771425
42,pca_progressive_test_01,data_only,0.17574293545660089,0.17574293545660089,0.0,0.0
42,pca_progressive_test_01,inverse_residual,0.1746385883543817,0.17574293545660089,-0.001104347102219183,0.0
42,pca_progressive_test_01,oracle,0.13138359827183013,0.17574293545660089,-0.04435933718477075,0.0
42,pca_progressive_test_01,priorcred,0.13325046998686266,0.17574293545660089,-0.04249246546973823,0.0
42,pca_progressive_test_01,random_credibility,0.1780688403020116,0.17574293545660089,0.0023259048454107034,0.0023259048454107034
42,pca_progressive_test_01,validation_selected_scalar,0.17574293545660089,0.17574293545660089,0.0,0.0
42,pca_progressive_test_02,all_off,0.16144410765343947,0.16144410765343947,0.0,0.0
42,pca_progressive_test_02,all_on,0.17208523521861874,0.16144410765343947,0.010641127565179265,0.010641127565179265
42,pca_progressive_test_02,anti_oracle,0.22120096900601569,0.16144410765343947,0.05975686135257621,0.05975686135257621
42,pca_progressive_test_02,data_only,0.16144410765343947,0.16144410765343947,0.0,0.0
